cycle,avg_attention,avg_performance,is_break,high_attention_count
111,0.6932880308960495,0.8740000000000004,false,12
112,0.6504880308960496,0.8740000000000004,false,12
113,0.6108880308960495,0.8740000000000004,false,10
114,0.5720880308960494,0.8740000000000004,false,9
115,0.5300880308960495,0.8740000000000004,false,0
116,0.4840880308960492,0.8740000000000004,false,0
117,0.43808803089604953,0.8740000000000004,false,0
118,0.39128803089604935,0.8740000000000004,false,0
119,0.3428880308960495,0.8740000000000004,false,0
120,0.2928880308960494,0.8740000000000004,true,0
121,0.33808803089604944,0.8740000000000004,true,0
122,0.3824880308960493,0.8740000000000004,true,0
123,0.42848803089604937,0.8740000000000004,true,0
124,0.4760880308960492,0.8740000000000004,true,0
125,0.5244880308960496,0.8740000000000004,true,0
126,0.5760880308960493,0.8740000000000004,true,8
127,0.6292880308960495,0.8748000000000004,true,8
128,0.6832880308960495,0.8772000000000004,true,9
129,0.7380880308960495,0.8796000000000004,true,12
130,0.7872880308960495,0.8824000000000001,true,22
131,0.8292880308960497,0.8864000000000002,true,22
132,0.8680880308960497,0.8936000000000002,true,22
133,0.9028880308960495,0.9000000000000002,true,22
134,0.9271999999999998,0.9056000000000004,true,23
135,0.9492,0.9104000000000002,false,23
136,0.9079999999999997,0.9148000000000002,false,23
137,0.866,0.9184,false,22
138,0.8240000000000001,0.9220000000000002,false,22
139,0.7828,0.9232000000000002,false,22
140,0.7408,0.9244,false,22
141,0.7019999999999997,0.9244,false,14
142,0.6615999999999999,0.9244,false,12
143,0.6211999999999996,0.9244,false,11
144,0.5815999999999997,0.9244,false,11
145,0.5387999999999997,0.9244,false,0
146,0.49279999999999957,0.9244,false,0
147,0.44679999999999986,0.9244,false,0
148,0.3983999999999996,0.9244,false,0
149,0.34839999999999965,0.9244,false,0
150,0.29759999999999975,0.9244,true,0
151,0.3403999999999997,0.9244,true,0
152,0.3839999999999996,0.9244,true,0
153,0.42919999999999964,0.9244,true,0
154,0.4743999999999997,0.9244,true,0
155,0.5195999999999997,0.9244,true,0
156,0.5695999999999998,0.9244,true,9
157,0.6235999999999998,0.9244,true,12
158,0.6799999999999998,0.9244,true,12
159,0.7371999999999997,0.9252000000000001,true,13
160,0.7843999999999999,0.926,true,18
161,0.8212,0.9268000000000001,true,18
162,0.8488000000000001,0.9284,true,20
163,0.8755999999999999,0.9300000000000002,true,20
164,0.9019999999999997,0.9320000000000002,true,23
165,0.9291999999999999,0.9344,false,23
166,0.8919999999999998,0.9360000000000003,false,23
167,0.8523999999999998,0.9372,false,22
168,0.8136000000000001,0.9384,false,22
169,0.7724,0.9388,false,20
170,0.7279999999999999,0.9388,false,20
171,0.6859999999999998,0.9388,false,14
172,0.6447999999999997,0.9388,false,13
173,0.6043999999999997,0.9388,false,9
174,0.5615999999999997,0.9388,false,7
175,0.5171999999999998,0.9388,false,0
176,0.4695999999999996,0.9388,false,0
177,0.42199999999999976,0.9388,false,0
178,0.3743999999999997,0.9388,false,0
179,0.3267999999999997,0.9388,false,0
180,0.2751999999999997,0.9388,true,0
181,0.31719999999999965,0.9388,true,0
182,0.3607999999999996,0.9388,true,0
183,0.40519999999999967,0.9388,true,0
184,0.4519999999999997,0.9388,true,0
185,0.4987999999999997,0.9388,true,0
186,0.5471999999999996,0.9388,true,6
187,0.5971999999999997,0.9388,true,7
188,0.6479999999999998,0.9388,true,11
189,0.7011999999999996,0.9388,true,14
190,0.7504,0.9392,true,20
191,0.7956,0.9396,true,20
192,0.836,0.9408,true,20
193,0.8691999999999999,0.9416000000000001,true,20
194,0.8983999999999999,0.9423999999999999,true,21
195,0.9228000000000001,0.9432,false,21
196,0.8815999999999998,0.9440000000000001,false,21
197,0.8395999999999998,0.9448000000000001,false,20
198,0.7992,0.9451999999999999,false,20
